Total
185,410159
185,3552943
185,1034436
185,0040187
184,8863481
183,9545622
183,9397681
183,907629
183,8208477
183,7467973
183,6982973
183,5652319
183,5524977
183,2802027
183,2502137
183,0729007
182,8681136
182,6576165
182,5271382
182,5156922
182,259621
181,7901219
181,4373686
181,3993466
181,0991255
180,6779379
180,5243821
180,3685635
180,0611185
179,8904395
179,7781899
179,7042692
179,3387025
179,1714634
179,0964863
178,6388682
178,497072
178,4480797
178,4218665
178,3400939
178,2694937
177,9758957
177,5567229
177,1066932
177,0859218
176,8165863
176,6070891
176,3429794
176,2103964
176,0614336
176,0144904
175,9977232
175,8553156
175,6902882
175,5970726
175,2909615
175,2807655
174,5459583
174,1642575
174,1593519
174,1178246
173,5785156
173,2351454
173,0054417
172,9487169
172,9017845
172,7558075
172,6316669
172,4587739
172,034508
171,9476538
171,4102267
171,2067928
171,1434945
170,9010815
170,8617395
170,716788
170,7052368
170,6191618
169,4808587
169,3501079
169,0643197
169,0611671
169,0215366
168,6108792
168,5995488
168,4918048
168,4416502
168,3388149
168,0600516
167,983233
167,5044038
167,4910824
167,4494696
167,4257618
167,4133101
167,3399601
167,22553
166,986656
166,9021506
166,8311048
166,6508751
166,5162786
166,2503387
166,051461
166,0443718
165,8703724
165,0658598
164,7342089
164,1048587
164,0232512
163,944942
163,5617964
163,4761685
163,4021834
163,3760401
163,3352219
163,0513842
162,9650013
162,9326071
162,8729201
162,6186473
162,5714243
162,4537413
162,2165401
162,1651953
162,1253266
161,9344079
161,8718505
161,7694088
161,6310248
161,2451014
161,2379315
161,1064541
161,0524524
160,8974876
160,134854
159,9078963
159,898665
159,8564319
159,8271686
159,6833699
159,6652829
159,5012349
159,4263316
159,2108826
159,1514346
158,9928659
158,9737242
158,8651273
158,6558433
158,6114858
158,3804803
158,3718736
157,8396861
157,7420193
157,624999
157,3640349
157,2372644
156,7626829
156,6899903
156,6154341
156,1969785
156,1583062
155,8309903
155,6920837
155,418301
154,8660963
154,8127799
154,6291592
154,330585
154,0720639
154,0143595
153,9380444
153,5852873
153,4706623
153,3748777
153,3403423
152,8923231
152,8001554
152,7493212
152,3238197
152,1690398
152,0305374
151,8903828
151,8050266
151,7443216
151,5152421
151,4348684
151,3473546
151,0235601
150,90414
150,9019223
150,8309683
150,6324051
150,4675078
150,2090339
150,144988
149,8178491
149,6054643
149,4852335
149,473925
149,3540591
149,3359091
149,3171379
149,1021093
149,0761859
148,9700707
148,9371343
148,8287119
148,7957035
148,1952122
147,8591473
147,83975
147,683835
147,4866546
147,3608005
147,0414176
147,0249138
146,894388
146,4665431
146,3876845
146,2254387
146,0501257
145,9368483
145,9209018
145,778334
145,4710655
145,1436548
144,9322523
144,5556157
144,2161012
143,7937906
143,674393
143,6550655
143,5746912
143,4856515
143,3592575
143,3262065
143,2455018
143,1953878
143,0440459
142,8937319
142,7627896
142,7338452
142,7237189
142,6992626
142,5915316
142,5831465
142,5585017
142,3156042
142,2886702
142,2579164
141,9469382
141,7257629
141,566811
141,5659352
141,4533923
141,3855393
141,1647985
141,0615874
141,0436837
140,7471618
140,7330434
140,6329209
140,3494488
140,3155742
140,0423615
139,6431077
139,4549402
138,6118497
138,3723883
138,3565133
137,9492003
137,8280639
137,8246505
137,7870042
137,7018809
137,5957379
137,5340762
137,4330375
137,4196165
137,393225
137,3334688
137,1631685
137,0264958
136,6654495
136,660107
136,5672414
136,4091735
136,1214335
135,3384909
135,095064
134,9432998
134,9082798
134,7561799
134,7203062
134,6331674
134,4580324
134,2811385
134,2104578
133,6935566
133,5517095
133,1890374
133,1007995
132,8129903
132,7499492
132,6320228
132,561492
132,4856954
132,4539801
132,3792688
132,2486934
132,1930348
132,181222
131,754976
131,5794302
131,4551512
131,3676874
131,3030835
130,9762244
130,6314665
130,4286425
130,2617365
130,2318983
130,1228572
130,0617959
130,0147546
130,0035326
129,6929099
129,382827
129,3043606
129,2724914
129,2671325
129,1689397
128,9441186
128,8424736
128,5777148
128,5466628
128,1320959
128,0193866
127,776866
127,6270697
127,3638574
127,1399357
126,5582496
126,4467956
126,25207
126,1849328
126,090555
126,0683105
125,9107362
125,8072405
125,8064441
125,5020435
125,3033624
125,1860865
125,138083
124,7688974
124,5672728
124,5375644
124,0910217
123,9970635
123,8423124
123,7535472
123,7332209
123,6037084
123,3322491
123,1296931
122,8548973
122,6608429
122,5807899
122,305171
122,1516755
122,1331673
122,087145
121,9146613
121,7819704
121,634961
121,5991041
121,5501149
121,5377431
121,355663
121,0543327
120,9841349
120,6410295
120,0735833
119,9091496
119,7056
119,6936014
119,650378
119,5832272
119,4211203
119,350321
119,0894253
119,022682
118,6932371
118,6439057
118,6078556
118,519327
118,459497
118,3792928
118,3429518
118,2698136
118,0181155
117,9355728
117,86762
117,3449726
117,2853857
117,2535037
116,9059905
116,902406
116,785132
116,7333875
116,5195354
116,4592157
116,3186289
116,1082973
116,0481283
116,0029379
115,8570876
115,6839134
115,6529692
115,6400802
115,6144565
115,5554066
115,5154585
115,3456866
115,3014511
115,2812445
114,8786719
114,5947855
114,5442526
113,9067136
113,5839002
113,472293
113,0417841
112,9120555
112,8461448
112,8305629
112,805347
112,0330422
111,9729368
111,8661793
111,7466769
111,5113386
111,3297622
111,1652305
110,7226916
110,7054228
110,6710485
110,6403377
110,5002066
110,327953
110,2205138
110,1729933
110,0466357
109,9999199
109,6654662
109,5274081
109,4937823
109,3738006
109,3298539
109,2111232
109,1640333
109,1327298
109,0887379
108,9514409
108,8027549
108,5560659
108,508953
108,2647983
108,1496909
107,7911316
107,7442487
107,5919686
107,3836424
107,2246208
107,1116687
106,8195593
106,3111487
106,296297
106,1251748
106,0199312
105,9791632
105,8080882
105,781469
105,6932857
105,6208364
105,4944473
105,2299026
105,1577185
105,1088097
104,5300121
104,2214546
103,9467178
103,8857309
103,8115947
103,5055618
103,3061761
103,0121824
102,7491697
102,6925292
102,5939457
102,5906037
102,4016472
102,2972896
102,113092
101,6891202
101,1739534
101,114419
101,0770689
100,7667315
100,5448998
99,95665211
99,82626045
99,63113417
99,42859195
99,26939895
99,17505269
99,16609422
99,16218239
99,06694549
99,05931282
99,02420023
99,02018873
98,93599751
98,82083191
98,72096454
98,5593232
98,371322
98,09416553
98,06781871
98,0532487
98,01767882
97,93527927
97,86588309
97,78293304
97,5908945
97,30645481
97,25855361
97,03033927
97,00709309
96,98718197
96,56361898
96,52559797
96,04877478
95,9582712
95,94416451
95,72027083
95,58995017
95,58516875
95,35710911
95,33590796
95,32447866
95,06991101
94,90155851
94,87170071
94,54958856
94,43884368
94,281517
94,03962245
93,98975815
93,87090272
93,78321709
93,4842021
93,45365968
93,03691503
92,97601374
92,96706837
92,74167132
92,59047093
92,40449744
92,23655092
91,76884187
91,43730061
91,26973409
91,21489013
91,12498407
90,97963667
90,9104004
90,89622311
90,68866424
90,29211666
90,26257334
90,06324188
89,96636617
89,95572734
89,71421573
89,54553429
89,50716881
89,48191678
89,4413448
89,02934257
88,91767957
88,91524636
88,88335855
88,80595604
88,46722745
88,20150831
88,15499866
88,11590058
88,10733025
88,0877325
87,89298186
87,82977931
87,65754742
87,51832443
87,35608269
87,11712161
87,08010834
87,0552353
86,90625972
86,90216226
86,84549497
86,80373281
86,79138521
86,77851934
86,62280116
86,30368132
86,00963193
85,94425346
85,80795434
85,80417054
85,43623078
85,10168528
85,06726533
85,06598376
84,95692199
84,90063711
84,88145942
84,82106187
84,7415712
84,49107869
84,46357006
84,19824346
84,1091744
84,09927864
83,91226123
83,82379599
83,81401086
83,80586283
83,79374442
83,30725951
82,93623128
82,87840268
82,87371997
82,79455464
82,63132421
82,62265426
82,62014431
82,37979661
82,17207781
81,992597
81,67925463
81,49405178
81,11009436
81,01923114
80,37994527
80,06531759
79,80605534
79,24084689
79,18323254
78,85632111
78,72471484
78,4812672
78,43002803
78,2142986
78,15219045
78,1174501
78,11400611
78,00235255
77,68088614
77,67953003
77,60280088
77,60230986
77,17901453
76,86402052
76,80967693
76,73057277
76,60479457
76,29534484
76,24319444
76,08222849
76,02086413
75,74534106
75,6479676
75,3159027
75,00349528
74,89754348
74,85069441
74,79391943
74,75428281
74,69546578
74,47673485
74,45443187
74,43052092
73,73645686
73,58109058
73,26127131
72,89880542
72,82689464
72,69924675
72,50616315
72,37700569
72,25105919
71,74235389
71,71184552
71,69634675
71,57320015
71,28596729
71,21368837
71,16043289
71,02878213
69,94477443
69,87040531
69,68417087
69,53431003
69,49486551
69,31727455
69,20546086
69,10749887
68,74073677
68,67903716
68,66233998
68,63695841
68,57194028
68,39708212
68,12310406
68,07944428
67,83309939
67,82179941
67,79802746
67,6087486
67,54855931
67,3962674
67,34062851
67,27590157
67,2061434
67,15027416
67,00722883
66,96625063
66,84946567
66,3976752
66,34408284
65,91465725
65,90886299
65,82553893
65,76192445
65,44587119
65,32572611
65,31114431
65,29370671
65,19251101
65,14936433
65,10708849
64,98306442
64,40185568
64,36341469
64,28106844
63,9487534
63,61880798
63,54822617
63,42105032
63,38209598
63,21586103
63,19820761
63,18153848
62,92828762
62,84675463
62,70268002
62,39221816
62,39108673
62,36900079
62,35709715
61,8053441
61,62809196
60,94348
60,91366733
60,69982789
60,57581877
60,56022607
60,54912553
60,51538085
60,48744527
60,35403212
60,25436101
59,90193823
59,27201155
59,24219704
59,10185596
59,08835171
58,84096968
58,59310522
58,52605608
58,45012696
58,37917262
58,15136542
57,8492505
57,68280464
57,54575847
57,4361281
57,25991604
57,21444868
56,96347144
56,89145307
56,78477866
56,65887999
56,59439641
56,48345863
56,17344863
56,10883685
56,09894868
55,99784858
55,7629088
55,68360331
55,67859803
55,5911483
55,52221273
55,48409751
55,32611409
55,12493327
55,10547211
55,05819949
55,05400123
54,79930967
54,78801048
54,65834061
54,49672433
54,36644706
54,33741681
54,29010809
54,18377341
54,15093107
53,56241956
53,53023613
53,45660651
53,40088576
53,36849863
53,24117295
53,14051085
53,00527863
52,9858018
52,97797995
52,88793951
52,47364925
52,31741449
52,29282644
52,21576792
52,07877859
52,03531597
52,0265225
51,7244536
51,68516205
51,60067703
51,50269616
51,45232009
51,41304932
51,24112111
51,10970327
51,10226475
51,0705017
50,87082596
50,76256344
50,71749419
50,70102639
50,67204888
50,47772982
50,38061691
50,25399042
50,03911697
49,94651025
49,78425764
49,6246936
49,17214814
49,01840702
48,82992175
48,8249846
48,78654478
48,69859505
48,66954476
48,4182203
48,41023463
48,08311448
48,07374451
47,99168858
47,92911353
47,88656109
47,6528514
47,63794883
47,43291138
47,37473306
47,27183428
47,16364891
47,06590923
46,82047335
46,66903451
46,44417842
46,34776347
46,31632118
46,29844686
46,04724698
45,85331705
45,56108313
45,29396258
45,18794066
44,92230609
44,87615195
44,87406203
44,84755266
44,81756849
44,68504996
44,61496495
44,59830949
44,35511668
44,33345933
44,19370329
44,0904533
44,04585732
44,04300076
43,81154543
43,67298806
43,47242647
43,32997488
43,26094534
43,17280536
42,97286449
42,85335408
42,74564102
42,62221884
42,58449566
42,5414414
42,51394403
42,5064327
42,42390566
42,3101315
41,69097406
40,80764632
40,69529944
40,47075015
40,40177266
40,37688774
39,8708706
39,85055956
39,84026811
39,58442875
39,31605263
39,31559848
39,10017529
38,80249592
38,66547389
38,62753144
38,59070787
38,43833408
38,35940146
38,21230485
38,12221999
38,00596464
37,9334534
37,89252656
37,84219735
37,63742269
37,54554927
37,39277969
37,32458013
37,23978997
37,1821771
37,09698478
36,99418862
36,88118541
36,73210154
36,65030007
36,61050067
36,57447085
36,55935784
36,29825853
36,20807091
36,06257596
36,0225945
36,00815208
35,84442043
35,82408378
35,77138251
35,74704291
35,63346816
35,61709347
35,54099395
35,01781461
34,77549724
34,657738
34,58158623
34,49592009
34,30322331
34,28517942
34,2457669
33,95591933
33,50548243
33,09030736
33,0298536
33,00579796
32,81426806
32,4596058
32,1744664
32,07437567
31,66116055
31,53432415
31,49489219
31,4849489
31,21020593
31,19613516
31,15713415
30,98055433
30,88352329
30,64470485
30,62201889
30,56687481
30,51306397
30,50915653
30,37203235
30,20197715
30,13930842
29,97926704
29,91460386
29,90380695
29,37358963
29,31164731
29,28169524
29,19066026
29,01550174
28,95955951
28,87781387
28,5722172
28,54474632
28,53201087
28,44987202
28,39147242
28,35201926
28,13027256
27,84158841
27,82798987
27,77341658
27,65941574
27,60590673
27,55341621
27,46516195
27,39129902
27,31156315
27,03299306
27,00613996
26,95657495
26,86894341
26,85602512
26,80178045
26,68076945
26,55554394
26,40052131
26,08718838
26,002416
25,86844342
25,85870135
25,85085652
25,83032833
25,63314583
24,76953328
24,76290044
24,69226219
24,67243461
24,59434085
24,48628345
24,47306681
23,8197851
23,77184297
23,67261628
23,6715228
23,47793442
23,46818621
23,44587477
23,25052222
22,99126881
22,95503494
22,93356956
22,89609594
22,46186543
22,44907744
22,44286277
22,30691731
22,29613788
22,00412422
21,96292094
21,90877851
21,84446055
21,79226993
21,79061274
21,75371736
21,71079238
21,6634827
21,56843817
21,50088487
21,15378912
21,03619064
21,01264478
20,94129999
20,93608613
20,90101947
20,77234763
20,67211946
20,53468924
20,50536072
20,37719446
20,25767287
20,18461603
19,95194446
19,92456908
19,8053968
19,67941268
19,36696182
19,34524416
19,26902454
19,0713581
18,93828364
18,67942616
18,62087136
18,43053993
18,38327171
18,28343999
17,89766347
17,69958799
17,63937429
17,56410549
17,47625983
17,27508722
17,08235832
16,93214238
16,87920842
16,86092904
16,8284331
16,73707023
16,71677067
16,59547086
16,46982016
16,40169041
15,72370832
15,64904441
15,64902503
15,47428561
15,42774915
15,36417745
15,32550264
15,20653996
14,83000683
14,82834
14,74841906
14,50759453
14,48626171
14,4638333
14,36376794
14,25743686
13,99673877
13,9686474
13,81784141
13,49781959
13,49696346
13,35198709
13,2611661
13,25858124
13,19913803
13,06324973
12,89063076
12,75455731
12,24554977
12,17582838
12,15388628
12,06299306
12,02364318
11,98756575
11,57618384
11,55681096
11,15727985
11,13107686
11,0112646
10,96677498
10,88857532
10,84133545
10,7116957
10,63684207
10,62709606
10,53236295
10,45845416
10,40035494
10,33342933
10,25284524
10,17416283
10,14908733
9,975600945
9,525725373
9,520955221
9,475769849
9,303047962
9,262761732
9,163366357
9,076457514
9,051195107
9,044318501
9,039785379
9,023550891
8,917849121
8,726304279
8,603159855
8,511696999
8,319365057
8,270071252
8,261883939
8,181558153
8,139175637
8,018463941
7,735424396
7,633188216
7,362808648
7,236403628
6,960113658
6,57314799
6,436812651
6,395270677
6,153623598
6,130233597
5,892457018
5,851388822
5,838281948
5,780082577
5,706292167
5,67177191
5,527876936
5,080739186
4,765913485
4,744564057
4,48251539
4,451890807
4,419174376
4,201212282
4,158066686
3,974416666
3,907849398
3,807795218
3,742760788
3,6807181
3,624061238
3,545047525
3,466171305
3,325452071
3,297837971
3,233051304
3,13511088
2,522933316
2,28810007
2,272387213
1,840349087
1,756732322
1,704704054
1,698806346
1,69761342
1,508426535
1,114589944
0,893735145
0,890911707
0,735775362
0,641700301
0,555132682
0,454464955
0,439338683
0,428153608
0,417856585
0,391341168
0,293906298
0,262882971
0,260047303
0,065811436
0,048265272
0,007981935
